label	id
negative	1230897953327505409
positive	1230944806085505025
negative	1223226238493315074
neutral	1165043052047564800
neutral	1225482462874173442
neutral	1221140757932802048
neutral	1221539113054167051
positive	1221541467690360836
negative	1141033471592292357
negative	1229971850819784705
positive	1221890507162423296
neutral	1142957638331748353
neutral	1228578414191357955
neutral	1223838576523317248
positive	1231193571824488454
negative	1228948454698815489
positive	1089655920366419969
neutral	1221940344285224961
positive	1224118629043707907
neutral	1224319336665534465
neutral	1221950230901424129
neutral	1100756543543431168
neutral	1159316853769949187
negative	1223288426721660928
positive	1227069147814588416
neutral	1223226565728907267
neutral	1223481043145175040
neutral	1221926379354279937
negative	1232707145256361984
negative	1229513312829890560
neutral	1168348691838750720
negative	1233071783068262400
neutral	1221809606667702272
negative	1229498357221068800
neutral	1197329080380776450
negative	1223486879812636672
positive	1152322297732091904
negative	1224180655619289091
positive	1114051740410765313
negative	1228967246812372993
positive	1223622424895336456
negative	1229891283742810113
positive	1228267938689552384
positive	1229264764284669953
neutral	1223632809841000448
neutral	1089969433064427521
neutral	1161288674593640449
negative	1223504477036126208
negative	1204620018035462144
neutral	1176998604705357829
neutral	1121227817461714944
positive	1223386259810410503
neutral	1221539397989888001
neutral	1228393384752054272
positive	1230620661577547776
negative	1232870107975581697
positive	1223837752174706688
negative	1115451908213411845
negative	1151295033645109248
negative	1221153466724253696
negative	1223265236167335937
neutral	1108227643093086208
positive	1229501548172062721
neutral	1229864345481416706
neutral	1184472874368884738
neutral	1223561712063959040
positive	1221956840801456130
neutral	1133476447295868929
neutral	1148296391451693057
positive	1223586811710181377
neutral	1225122199968854017
negative	1135168530184396800
negative	1223216767172075520
neutral	1157009131213119488
negative	1162884138669621248
negative	1110762995393744898
positive	1227446565566062594
neutral	1225124594991931392
negative	1230306118930444289
negative	1232318187745624072
neutral	1229144688248213513
negative	1200226731006865408
neutral	1231042108112408578
negative	1158876072504700936
negative	1226148739812855808
positive	1229291743457239040
neutral	1188984353419857920
negative	1222287123086237696
positive	1224321882511626244
negative	1221924332169048064
neutral	1224139477054083074
negative	1157337469404295169
negative	1221535198443134977
neutral	1226263310221369347
neutral	1229182513328902144
positive	1221133578290905088
negative	1223505215946510337
neutral	1221918486676590592
neutral	1223647883607584772
positive	1163668347776462848
neutral	1221888331014950913
negative	1146513321362939904
neutral	1158010261250330624
positive	1224019851821363200
positive	1221252315296026625
positive	1178878213818159104
negative	1228739808924704769
neutral	1210734705420619778
negative	1224135379542069250
neutral	1224141208496328704
positive	1230733415189630976
negative	1222761887202455553
negative	1106179063620743168
neutral	1184976603442503680
positive	1224129634339606528
positive	1232303758228344833
neutral	1221942931633922053
positive	1222388895108587521
positive	1232364184853151744
neutral	1223134392001888256
negative	1223006629534339081
positive	1230614527139631106
neutral	1230560289537413124
positive	1232791228422422528
negative	1221939363543764992
positive	1228283792999120896
negative	1222263125241737219
neutral	1130684597497417729
negative	1225457668078202881
negative	1226687486539120640
positive	1113495747922518017
positive	1221572926748622852
neutral	1222744825201668096
negative	1090242453834211329
positive	1221933403362091010
neutral	1228058283119910912
neutral	1153099731649720320
negative	1211099198185193478
neutral	1168937031659065345
neutral	1221221193967116288
neutral	1092530731778301952
neutral	1228345391839686656
negative	1150948978218979328
positive	1105322565906640898
neutral	1223103328537546759
neutral	1169361752640745472
negative	1223612019229843456
neutral	1223230886231060480
positive	1222601425026416647
positive	1230091005032116224
negative	1223654732713091073
neutral	1227447534018289664
positive	1225033866068385794
neutral	1229845775124856832
neutral	1222292445779632129
neutral	1232629039334068224
negative	1223266180737138688
neutral	1223584148536709121
negative	1117646166504742913
neutral	1094838304284073985
neutral	1223027892688510977
positive	1117537291466002432
neutral	1228518501792518145
neutral	1155135552120905730
negative	1222317286054416384
negative	1102558726257545217
negative	1111261819824496641
neutral	1151489582145376257
positive	1226267506001752067
negative	1229655629259845633
neutral	1090985343577481216
neutral	1204510097965223942
neutral	1134438253321474049
positive	1223026975171928069
negative	1223519029786071041
neutral	1229577072013725698
neutral	1224523482031181829
neutral	1231814301339529216
neutral	1223855703770763265
neutral	1189650941169025027
positive	1101467968486158337
positive	1226698955695820800
neutral	1202992942236999680
neutral	1226743136849776641
neutral	1228511809495273474
negative	1224407785363755009
negative	1193705839460114432
negative	1125805245794275328
positive	1226810500601634816
neutral	1135264369686786049
neutral	1167039255350263809
neutral	1224133811459330048
positive	1232188415090683904
positive	1230791291757305857
neutral	1089957161105571840
neutral	1232410400882331648
neutral	1173249645428060161
neutral	1163261068291915777
neutral	1226401120337170433
positive	1228320902384885761
neutral	1102021054363586561
neutral	1221944759561768960
positive	1104014775904804864
positive	1105837075893571585
positive	1230132059848499200
positive	1179948760807419904
negative	1222913619760951296
positive	1229072716990316544
negative	1221608107652145153
positive	1232303476052516866
negative	1222505913585688577
negative	1150768103002972162
negative	1223692617021632512
neutral	1221890062041985025
neutral	1224142273631465475
neutral	1231748883866361861
negative	1223615209450954752
positive	1223115545853091844
neutral	1104111429546840067
neutral	1224096564009996289
neutral	1222709692058783745
negative	1226130060874145792
positive	1229433162645803011
neutral	1222243370787049473
negative	1121952248945311746
neutral	1165887729684615168
negative	1172550820816183296
negative	1221577138278584320
positive	1230925361912930305
positive	1221942094459064320
negative	1223412238880575488
neutral	1221950597848424448
neutral	1104345917182918657
neutral	1135060212958679040
positive	1229442467763752961
neutral	1221885253494636545
neutral	1226739313150287874
negative	1221928265994186752
positive	1228500016378941441
negative	1169609994561609728
positive	1229491020863115265
positive	1225377276017033216
positive	1221766069724962816
neutral	1093197630371516417
negative	1228271218077261825
neutral	1225661230141980672
neutral	1222565857789743104
negative	1223595478773837825
negative	1232503524824498176
neutral	1187848292266315778
negative	1228470275215372288
positive	1224313891594747904
negative	1232127542192214019
neutral	1195269060633726976
positive	1178381601329291264
negative	1120978542358073344
negative	1226645991576809479
neutral	1220917329476743168
negative	1171075031335677953
negative	1227560218600628224
neutral	1225378414116229120
positive	1159149961344237569
positive	1228335797885194241
neutral	1225282263681773569
neutral	1168454413708644352
neutral	1207360547043151872
neutral	1226173660198653952
neutral	1231672346609471489
neutral	1231813473090392064
neutral	1129230947411345408
negative	1223240828388368385
positive	1160569721642598400
neutral	1228069580138045449
negative	1222245703319244807
neutral	1185415491495616512
negative	1125256748422447105
negative	1138880594409119751
neutral	1154502673514684416
positive	1192194601857118209
positive	1228016718108385283
positive	1127921028229779461
negative	1230008628331065344
neutral	1181399918889582599
negative	1205144548466286592
neutral	1230704745913827329
negative	1222884254721294337
negative	1103319741274382336
negative	1231637750807506944
neutral	1221922911226859522
neutral	1226543232839847936
negative	1222907376363282437
positive	1119272259166695426
negative	1222380427857391616
positive	1224385406491418625
negative	1223599731470938116
negative	1223591684270972934
neutral	1221608813842894848
negative	1228012315053903873
neutral	1229495019846819840
neutral	1156186745433554945
neutral	1190631133672824834
neutral	1221953562994978816
positive	1232415659574820864
negative	1138929973861978117
neutral	1230003686191095808
negative	1230599811746979843
negative	1231928808695095298
negative	1108844726155915264
positive	1228004205279039489
neutral	1108520167838023681
positive	1230513646700285952
positive	1222100480404275200
positive	1231521403469520903
neutral	1229337652564025345
negative	1226135479214583808
negative	1222886284139606016
negative	1222202160089305094
negative	1223086125880729600
negative	1230505794686373888
negative	1229327255211364353
neutral	1167506739425697792
neutral	1232590679504670720
neutral	1229757848843956226
neutral	1188387687486631938
negative	1153899114016509952
negative	1233093529171374081
neutral	1225912364907802624
positive	1222683427817783297
neutral	1120450703892385793
positive	1223608013212139522
neutral	1228323146949787649
positive	1229449624395620357
negative	1230627008473784320
positive	1227928800853446656
positive	1224973483802865670
negative	1221935108355129344
neutral	1205537664054595584
positive	1221940907336859649
neutral	1221211603804266496
negative	1104118041749737472
negative	1228970822993268736
neutral	1223723284447006720
positive	1229535010136481793
negative	1224890300352483328
neutral	1110632828511969280
positive	1203617466292805632
neutral	1139555763830034433
neutral	1228589827454578689
neutral	1223622249737048065
neutral	1089932894850564098
neutral	1222278314347376640
neutral	1221916923249745922
neutral	1141843923528298496
negative	1224114648917643264
positive	1231667352107966465
neutral	1221890159907569670
negative	1228179925586206720
positive	1133459615289683968
neutral	1130076557962371073
neutral	1230458863977222144
neutral	1120833148630306817
negative	1220761853640486913
negative	1192529444751044608
negative	1223062174773534721
negative	1229823296843210753
neutral	1144907265683656704
positive	1233030656030060546
negative	1171128844092432384
negative	1091095302675804162
neutral	1151645626326769664
negative	1140249228314370049
negative	1171284617200119810
negative	1188218930319351808
neutral	1223836688709046279
neutral	1231625343729045505
negative	1221933245174030336
positive	1231005873583067137
neutral	1224099957323354114
positive	1089895775671369729
positive	1229595175325925377
positive	1228015254489071618
positive	1227835955018641409
neutral	1229549739445800960
neutral	1125325023777099776
neutral	1102233618385129472
neutral	1208343389202202624
positive	1228453992038064130
negative	1162937925518053376
negative	1119747885980102658
negative	1223505215946510337
negative	1223414075327119360
negative	1221755551283064838
neutral	1231996963463127041
negative	1115235828152905728
neutral	1221540791476215809
negative	1125062597823336448
negative	1221923677945679874
neutral	1225017315227508737
neutral	1186582296440254465
positive	1224088605569757185
negative	1221430648759410688
neutral	1205721077768425472
neutral	1142266819111088128
negative	1230569868702949377
neutral	1174714127023050753
neutral	1222983669612273664
neutral	1204077585229131784
positive	1205512675016499207
neutral	1228055837073170441
negative	1223386110983692288
negative	1156099441197273088
positive	1228985738374602754
negative	1226354497498148865
neutral	1090689425204498432
neutral	1140330376449208320
negative	1189210287439781889
neutral	1224089643416580096
neutral	1232414501099724802
positive	1222562457148895233
positive	1223571499694481416
neutral	1221944200847134720
positive	1223041253991944192
neutral	1223237357853270017
negative	1221962980037988357
neutral	1114269341342736386
positive	1224114701979856899
neutral	1203048282525753345
negative	1225159863686385670
negative	1152796447646949376
negative	1229578518461173760
neutral	1221608911167315970
neutral	1143531523850698752
neutral	1206647187658215425
positive	1229487518426361856
neutral	1122497945226678272
negative	1228415656334200833
negative	1224091488587599872
negative	1220847184767340544
negative	1223398172552286208
neutral	1219646823897403392
negative	1141225067914911744
neutral	1157567423177986048
negative	1224093557700603904
positive	1223706049267429376
positive	1224092838788583430
neutral	1221950215067963392
positive	1228236587210698753
neutral	1169346298744623110
positive	1228338771357315073
positive	1229450435053834240
positive	1229187270210490373
positive	1222992514027642880
positive	1223744803004874754
negative	1170063339768176645
neutral	1230620584545046529
positive	1226719155518197760
positive	1231345672453931010
neutral	1222298687721869313
neutral	1223122377061490694
positive	1222551747371008000
neutral	1228324801242161153
positive	1224124391547703296
negative	1226972460467269637
neutral	1192710124139372544
positive	1223226502759747584
negative	1222057272924393472
neutral	1159041082497425408
neutral	1205833840331304971
negative	1222294284906442752
negative	1224141358908071936
positive	1224438696625131525
negative	1223622572396335104
negative	1232327326496706562
negative	1223421691511992321
neutral	1221431032689283072
neutral	1110605167727136769
neutral	1141046205478141952
neutral	1225871081346498560
negative	1148186869173145601
neutral	1128387238516133888
positive	1203984119937585152
positive	1221613797590196224
neutral	1223679741544345600
positive	1230116044322279425
neutral	1228314702641537024
positive	1196744951427674114
neutral	1223318605632241664
positive	1231786521914560512
positive	1223644109400788997
neutral	1129946701651992580
positive	1154728683220938752
neutral	1201728062716600321
positive	1221540426009784321
negative	1109516792194625539
positive	1226926940327751680
neutral	1174214015993729025
positive	1230319758265942016
positive	1189127046716248064
neutral	1224114718324871171
neutral	1125193809053274113
positive	1231104168196214791
negative	1223398461233602566
positive	1156640199914532865
positive	1228117117217726464
negative	1226152409082269697
negative	1225095928639557633
neutral	1166099219729588226
positive	1205757215329513472
neutral	1229193486177619968
positive	1227765826754940928
neutral	1146088035492253697
neutral	1103689357632856064
neutral	1114031633433280512
neutral	1196854262753628162
neutral	1139630345932771333
positive	1228135715529089025
positive	1141294215521083392
positive	1226475925979660289
neutral	1223108999228186626
negative	1221418587975569409
negative	1229974642024206337
neutral	1224139606364434433
neutral	1168503686978514944
positive	1224120598873419779
negative	1226175487044718593
neutral	1110331334189297666
neutral	1184296664753983488
neutral	1180721901322280961
neutral	1091489298531082240
negative	1223687981287997443
negative	1231303083105423365
neutral	1155563505254371329
neutral	1228213789616525315
positive	1208327921020162048
neutral	1193790026099777538
neutral	1221932156806750208
neutral	1230160190634201089
negative	1221941944986865665
neutral	1230311771602345985
neutral	1130092692367650818
neutral	1223490591075389443
neutral	1181348916266225666
neutral	1224118387137220609
positive	1230528618863964165
neutral	1200327893655658497
neutral	1110886726954737664
positive	1221766565085032450
neutral	1228872402953736192
positive	1142068078618009601
neutral	1148968719441453056
positive	1228320495864569857
negative	1161889661008011265
negative	1207966234169487360
positive	1203323553854164994
negative	1223643253234253824
negative	1189690640151523328
neutral	1196937999348568064
negative	1224455926389911553
neutral	1210036538098233344
neutral	1136104447204057088
negative	1228801420641624064
neutral	1209168228695437312
positive	1137451242521710592
negative	1231739776136466437
neutral	1224809646382354433
positive	1224101929158094848
negative	1224436267863031815
neutral	1202138134126817280
positive	1230148170895757313
neutral	1114181866926542848
negative	1232766172052869120
positive	1225431948992094210
neutral	1137201681278488576
neutral	1180176621120245765
negative	1223307664576434177
negative	1202347800039542784
neutral	1206475641509621760
negative	1168125500734226433
negative	1221922793153011712
negative	1195069230997233665
negative	1198128565251977216
negative	1224028787190484993
positive	1223984801654411264
neutral	1222555401977311232
neutral	1222926770208485376
neutral	1122299722092486656
negative	1228552248214474752
negative	1229081331478540289
positive	1221952899481161728
neutral	1173878174058536960
negative	1222270011525328897
neutral	1129947762496135169
positive	1226746664381112320
neutral	1231956951715631106
positive	1223588333638410243
neutral	1200010012753563649
positive	1226005679019786240
neutral	1103703182251868163
neutral	1223930120773128193
negative	1229861965217976320
neutral	1223374227799232515
negative	1222245383138611200
negative	1221888693096583168
neutral	1200042794674458624
neutral	1224008890758631425
negative	1226152288009453568
neutral	1226067619112988677
positive	1224076299141959685
negative	1140224709189148672
negative	1208214766910443521
neutral	1125991586192429056
negative	1221956314806571008
negative	1229682548588138497
positive	1221259606900531200
negative	1178652256771682306
negative	1230717867349274624
positive	1147046946038788096
positive	1166174176354406406
negative	1224160462637420546
neutral	1221932026128994304
neutral	1228773640759627776
neutral	1228265136730910720
neutral	1232764808178610181
neutral	1147804303501004800
negative	1103728498248699904
neutral	1187517239349653504
negative	1204894186966781952
neutral	1161413955740479488
negative	1226541369851891720
neutral	1142346230271553537
neutral	1103506691419787265
negative	1221944149731090434
neutral	1221756922031955968
positive	1222563970374041600
neutral	1204167522066542592
neutral	1181666634664235008
neutral	1149747737795223553
neutral	1221541929843920900
negative	1135543717589377024
negative	1223482000234991618
neutral	1187547829394460672
neutral	1224729704906874880
neutral	1126466519729418240
positive	1229602479592992768
positive	1223270529144098816
positive	1223101896623194114
negative	1223664464966320128
positive	1227954068808699904
neutral	1221889437656727552
positive	1222912657017229312
neutral	1172528928306728960
neutral	1230705853990227968
neutral	1223213152252375040
neutral	1228407430180220928
positive	1223848255362084869
positive	1228535478942609409
neutral	1221947871840260096
neutral	1208240897512620033
negative	1222999292551606272
negative	1228331511247593472
negative	1223623057119547394
neutral	1229335342756646912
positive	1224091549765640192
positive	1228189459826405376
neutral	1223087630432292866
positive	1229042155819163648
positive	1093061802831810560
negative	1204747034047107073
neutral	1111046739534860288
neutral	1142949220284030977
negative	1222998506329313281
neutral	1226036938844459008
negative	1174341931180134407
negative	1229953836850139137
neutral	1221567006253518848
negative	1221890862310883331
negative	1224136045266198528
negative	1153672044686348289
positive	1158123515981258759
neutral	1229599031250313218
neutral	1224650841505902593
neutral	1139120352859250688
positive	1223595357885685760
positive	1221921268984881152
negative	1158172303211028480
positive	1228322035878658048
positive	1228401602303864833
positive	1226732600649084929
negative	1229490621452345345
neutral	1147492539349524480
neutral	1223594080158044160
positive	1223026628172926977
neutral	1222436635352150016
neutral	1127744553627324418
positive	1223649823452213250
neutral	1132318267832295424
positive	1177812162057789440
negative	1182003219477737472
neutral	1101144964032065537
negative	1149737629572829184
neutral	1092903310154256384
neutral	1167992289936822272
negative	1231585303590207495
positive	1223676202893729798
neutral	1221610313742610433
positive	1232496697269465088
negative	1225410013486833666
positive	1226995467885727746
negative	1089980273322852352
neutral	1221943375395540992
neutral	1202786780006748161
negative	1150091582911254529
neutral	1223300634327298048
neutral	1098270040267341824
positive	1223544005222436865
neutral	1135701332797661184
neutral	1220649488529805312
negative	1223593307676336128
positive	1140738834189213701
negative	1230663429570154502
positive	1094831164743868416
positive	1224043868980764672
negative	1221930582273404935
neutral	1117776575926345728
neutral	1133428544724275200
negative	1227136167671410688
positive	1223700804386816002
neutral	1091170257216159745
negative	1229731942012215296
negative	1156246739684339712
neutral	1205101977107156992
neutral	1224124246647091200
positive	1228301012047482882
positive	1226837863414845441
negative	1223276515137327105
negative	1221889500584038400
positive	1222968919364734976
neutral	1188604206602739712
positive	1185308992316137472
neutral	1153733278219853824
negative	1233127060601810945
negative	1222165828121972736
negative	1225539576489480194
negative	1230269702188019712
positive	1233136544304836625
negative	1132799650463920128
positive	1144556917840326656
positive	1230742641131679750
neutral	1128631766078709760
positive	1225090727761154050
positive	1225078247714643970
positive	1232797708362092544
positive	1221935946024804354
negative	1224417424801521666
negative	1223678400750993408
negative	1228988910732283905
negative	1223223056279179264
neutral	1122041282048606210
neutral	1209993123419578370
negative	1223607254659878913
positive	1228281372738850816
neutral	1203411605117132806
positive	1225462798735544321
negative	1221610717784297473
positive	1223738208086720513
neutral	1141655122562281472
negative	1230252428660019200
positive	1230349108742889472
positive	1221926346894520322
negative	1122099716492275712
negative	1195116199027388416
neutral	1224080601680089090
negative	1230223661082259458
neutral	1221951719275253760
positive	1141151700700426240
negative	1135137105984839681
neutral	1158544477881098242
neutral	1121548587865792512
negative	1221606994257371137
neutral	1165005927864512512
neutral	1221605125984280576
negative	1221953133137448962
neutral	1224141828808724480
negative	1232701721803096064
neutral	1154262255804043264
neutral	1226284050693984256
positive	1187854373839343616
neutral	1232167227182342146
negative	1144223184335572992
neutral	1155550192474755072
neutral	1180308330792644608
neutral	1201532174190571520
negative	1224134826162376705
neutral	1225872380788199425
neutral	1109405584070270976
negative	1222999367533068288
positive	1223637339999621120
negative	1229051255953199104
negative	1223685459068497920
negative	1223083047664463874
neutral	1231649495798120451
negative	1221937074649075712
positive	1185492582299774976
negative	1223781106744471552
neutral	1229783681688129546
positive	1221953804221976577
neutral	1194899055966597122
neutral	1160853432695250944
positive	1225689295903576066
negative	1222931040269979648
neutral	1184093282697203715
neutral	1233132316328964097
negative	1221950506693644288
neutral	1091870370787983360
neutral	1221996790989447170
neutral	1221604577394425856
positive	1221827295733854208
positive	1221611639696502784
negative	1221540256467558401
neutral	1093164656657604608
negative	1223883735944388609
negative	1232006638724358144
neutral	1091473074816516098
positive	1089706262697259008
negative	1228270639384915969
neutral	1230739214473412609
neutral	1180113031189221378
negative	1223751256897937412
positive	1134527170028744704
neutral	1199180110860939264
negative	1223752484956573696
negative	1104742849541824512
negative	1223005459210297350
negative	1223290041381916673
positive	1231052334492307456
neutral	1222300612982923264
neutral	1090023627494322176
neutral	1163559044042416132
neutral	1221889664983932933
neutral	1223605713081028608
neutral	1224283382445723648
positive	1107676490559356930
positive	1223984419444117507
neutral	1185608026482343937
neutral	1138375406975717376
negative	1221644884316045312
positive	1224302509721899011
positive	1229810763600187392
neutral	1223334012141236225
neutral	1230730871868547072
negative	1231690198792200193
negative	1224138895840960512
negative	1227977037446553601
neutral	1230319364924170240
negative	1163517531971346434
negative	1232075689941184512
neutral	1144521266902315009
neutral	1231274682881495040
neutral	1169004727453069314
neutral	1226418410512408576
positive	1230766215179587585
negative	1223626722446278657
positive	1228338369408774145
positive	1201955737385230338
positive	1232536645338951681
negative	1221751165555134464
positive	1223517621556928513
negative	1095348178411536385
neutral	1194891636708380672
neutral	1221921473419452422
neutral	1134494521880993792
neutral	1193714415440420864
positive	1162212299236450305
negative	1222619822787305472
negative	1230648760683913216
negative	1202031111817306113
neutral	1229478928043139083
neutral	1125681916751933440
positive	1228424908184506368
negative	1196923566345854978
negative	1165390440016859138
neutral	1148184286119567360
neutral	1186806866434809859
neutral	1184133619524276225
negative	1224291673481666560
positive	1224130431198601216
positive	1225802507009441792
positive	1227208236127936512
negative	1090653199193833478
negative	1113525015486640131
positive	1222653765968371714
neutral	1117414318121934858
neutral	1228292251002064896
neutral	1222999348948164608
neutral	1109881947533115392
neutral	1187349585615822849
negative	1230632242696871937
neutral	1221650316141191174
neutral	1146385567170617349
neutral	1221538991306047489
neutral	1222888493854023686
positive	1221938282818424832
positive	1158057242844966913
neutral	1124926438510145536
negative	1230437491490074626
positive	1127647094234341376
positive	1231606712085438466
neutral	1209230493142671362
negative	1188474056460374020
negative	1163310322242994177
positive	1162499156453335040
positive	1226479276553383936
neutral	1141776803071221760
positive	1123970862233935873
negative	1221137499411619846
negative	1182208047558455296
neutral	1102763362201624579
negative	1232809955666878469
neutral	1222504670020562946
negative	1193973939057246208
neutral	1221926960789630976
neutral	1221889116939272192
neutral	1206812317809143808
positive	1224452719143899136
neutral	1224128921085628416
neutral	1196805312386338818
neutral	1204802176717119488
negative	1162991337530171392
neutral	1100514653606694912
neutral	1202324504728555522
positive	1232414372175261698
negative	1105560536656297984
negative	1225522136699351046
neutral	1230153839359201282
neutral	1228545014524977158
neutral	1154360168085446656
neutral	1224091923960549376
negative	1222231046181113856
positive	1089920316795748352
neutral	1154068622219853830
neutral	1111134111853395968
negative	1115395448582418432
negative	1222218798998134784
neutral	1223612593996210180
negative	1230696824798957569
neutral	1187487414316453888
negative	1223971444377284608
neutral	1230550836041830402
negative	1223519819359838209
negative	1223828638388322306
positive	1204677831961112576
negative	1226180357277380608
negative	1223979156901449728
negative	1226758073160650755
neutral	1222636542000279553
neutral	1221951629865504773
negative	1225772254924947459
negative	1232217667253293058
neutral	1229012436373688321
positive	1228358202582016002
neutral	1206085440928829440
positive	1172127718433054721
neutral	1221616597384749062
neutral	1229575470414516225
negative	1105625174991228929
neutral	1102588996553764870
neutral	1223254051862786048
positive	1229978895694389250
neutral	1089813563659608065
positive	1228059711121084417
negative	1223653736440123392
neutral	1231407284137447424
negative	1229608945871814656
neutral	1228001196612472832
positive	1101963500845359104
neutral	1131328299186184197
positive	1128004155463827458
negative	1223240033626476547
neutral	1150859069084905472
positive	1223795538711261184
positive	1224094983617236995
negative	1226124943559155714
neutral	1147484727005368320
negative	1226216311287668741
neutral	1187076381211025409
neutral	1160174026817449984
negative	1158970287238656000
neutral	1223296675353186311
neutral	1158788367418560512
positive	1221930885320183808
negative	1162861720278327297
neutral	1232092291738853381
positive	1145107327462400000
neutral	1225875569243512833
positive	1229283694122131457
negative	1221950934223290369
negative	1222483875823263744
neutral	1221890054978564097
negative	1223093088517861376
negative	1223601639443107845
negative	1221992344603353088
positive	1223782500188729352
neutral	1127927978699251713
negative	1221617478318555136
negative	1176094649137733633
neutral	1151467084146270210
positive	1159616918354980867
positive	1231657442272038917
neutral	1230228231082647552
positive	1222813082101125120
positive	1117543176145965059
neutral	1222950519901184004
negative	1206149672307433472
negative	1223132791249833984
neutral	1200052224010928128
neutral	1112739837822582784
neutral	1157748251560480770
neutral	1161305213841682439
neutral	1115030674350542851
negative	1230625012161404928
neutral	1229592452782313474
neutral	1222299034158804992
neutral	1183209564167999488
negative	1222599173725458435
neutral	1154142458411810816
positive	1143438767044231169
neutral	1221933492189179906
neutral	1223782446040117248
positive	1226441958022897664
neutral	1188463837349105664
positive	1224113490949894144
neutral	1206053945614798850
positive	1221934309201846274
negative	1230624698121084929
neutral	1110284190501736452
negative	1106390265030414337
neutral	1231701785804451842
negative	1138152106861445128
negative	1222480202334457857
neutral	1111039974609178625
negative	1175513993152225280
positive	1221889058131140608
neutral	1136576927307882501
negative	1134030065971408901
neutral	1229214307470188544
negative	1221891003751313411
neutral	1188550865788928001
neutral	1227689581606252545
neutral	1154591448269852674
positive	1136929001384173568
neutral	1185589264588967938
positive	1181027682823426048
neutral	1135436512391073795
negative	1229891441956134913
neutral	1221926296231596033
positive	1229225421641678850
neutral	1221459271294103552
positive	1229455998386982912
positive	1226564617016610817
neutral	1211343512261799936
neutral	1153751976586465280
neutral	1223475617062162432
negative	1222164513081847810
neutral	1179060348265140225
negative	1233110096294502401
positive	1091675156747939841
negative	1175849680229429248
positive	1231971031872626690
neutral	1223956868944367616
neutral	1222272436584034304
positive	1202623760127234049
positive	1224850868601835520
positive	1223171807366275073
negative	1232163082287239169
neutral	1221950597848424448
negative	1117961889256857600
neutral	1221538529781534721
negative	1197704600704307200
neutral	1221458466427920389
negative	1220835161383763970
positive	1221941248925294593
positive	1181572097384095745
neutral	1109123383260667905
positive	1224131555263643648
positive	1091564267206336512
neutral	1192117695153618945
positive	1166180289330024448
neutral	1224435033718444033
positive	1170479741452902405
neutral	1162090030862655488
positive	1222241940785090560
positive	1224078828735094784
positive	1230349351572000768
negative	1223679370398765057
negative	1222252975298686976
positive	1231779552633946112
neutral	1223337002533257216
neutral	1101811974055305216
neutral	1155794804648927232
neutral	1156640703566557184
neutral	1166712296854478850
positive	1223320816944865282
neutral	1222324090083708929
negative	1148917722736144386
neutral	1158942091264892928
neutral	1223254051862786048
negative	1230340436084101120
neutral	1165386678812467201
negative	1221926211024146432
positive	1229784707677773829
neutral	1224106314483347456
neutral	1131595205516226561
positive	1221889046261260289
neutral	1231435297478578176
positive	1221948967920992257
negative	1200835120019595265
negative	1223443986792103936
negative	1222702160355282944
neutral	1222239491198418944
negative	1223223474858221569
neutral	1129329010675265536
negative	1222287311213355008
neutral	1106089470477172741
negative	1223459417972043777
neutral	1209812154502787072
neutral	1128730848369549312
negative	1229600079201423361
negative	1199196162944688128
positive	1223950401252347904
neutral	1154135186004729867
negative	1222011469463785472
neutral	1223912056069480449
neutral	1228296891571621889
neutral	1225916003156099073
positive	1223998835640479745
negative	1144377567459385345
negative	1157511874579193856
positive	1224246411669254145
neutral	1123885863006547968
negative	1231186590841462784
negative	1221604924678639616
positive	1229544163743555584
negative	1223039844571664385
positive	1225527632357400576
neutral	1133980124683165696
positive	1227472652685729792
negative	1228689381252141056
positive	1195755314362101761
negative	1223301478028320770
positive	1164506696628264961
negative	1230515071576444929
neutral	1230497831313477632
positive	1118970119705829377
neutral	1166847331431538690
neutral	1128513661528526849
positive	1228293377810190337
positive	1221936187243487232
neutral	1103709125609906176
neutral	1221952039346999296
neutral	1162569372986224640
negative	1228015058199834625
neutral	1229436539765186561
negative	1208495504511950849
neutral	1191727574675640320
neutral	1101178674999709698
neutral	1204531665080479744
negative	1194146911181320192
neutral	1104921965700145159
negative	1222232305642635265
positive	1229513543717969927
neutral	1108871523341729792
neutral	1223200215731060736
positive	1221540880068247554
neutral	1221614274713395200
negative	1172633140067753984
neutral	1230145370715541505
negative	1221614982078631941
neutral	1171164877068677120
neutral	1230671263607271426
neutral	1230230818955677698
neutral	1230637487363510272
neutral	1193949842814513152
neutral	1167576986673471490
neutral	1228054877177286656
neutral	1171148498726793218
negative	1230644952138440704
neutral	1231604040947191811
neutral	1226427374708940800
positive	1229134499755315212
neutral	1228030306462113792
neutral	1092898188485378049
neutral	1150817315019284480
negative	1226553223286312960
negative	1223691004416532480
negative	1221617066383413249
negative	1221943082658213888
negative	1182061050327375872
neutral	1231620855094005760
negative	1100541117186093056
neutral	1174704295385686016
negative	1232149000654118913
negative	1208796725466537985
positive	1109136855142936578
neutral	1124757839904485376
negative	1159573070572638208
neutral	1105250712714465283
neutral	1127603180295131137
negative	1229272567376228352
negative	1184709412801466369
negative	1223639899179536385
positive	1232018000095694849
neutral	1101463319284801546
negative	1221924574805266435
neutral	1226071471262502912
neutral	1167859394232537088
neutral	1229799303000068097
neutral	1223690599003328512
neutral	1155727116975005696
neutral	1140278270694514693
negative	1224474799906402304
negative	1223562937362780161
negative	1221922554413060096
positive	1221612771436924928
